2016,9,99.4939,75,0.06,,,,
2016,10,206.2355,225,0.06,,,,
2016,11,225.1553,225,0.06,,,,
2016,12,237.1403,225,0.06,,,,
2016,13,380.7162,375,0.06,,,,
2016,14,278.2492,275,0.06,,,,
2016,15,265.1778,275,0.06,,,,
2016,16,232.4009,225,0.06,,,,
2016,17,123.539,125,0.09,,,,
2016,18,6.5494,25,0.09,,,,
2016,19,0.0193,25,0.09,,,,
2016,20,0.0363,25,0.09,,,,
2016,21,0.0294,25,0.09,,,,
2016,22,0.0379,25,0.06,,,,
2016,23,0.0471,25,0.06,,,,
2016,0,0,0,0.06,,,,
2016,1,0.0518,25,0.06,,,,
2016,2,0.0533,25,0.06,,,,
2016,3,0.068,25,0.06,,,,
2016,4,0.0657,25,0.06,,,,
2016,5,0.1005,25,0.06,,,,
2016,6,0.0835,25,0.06,,,,
2016,7,1.4183,25,0.06,,,,
2016,8,91.063,75,0.06,,,,
2016,9,284.5386,275,0.06,,,,
2016,10,459.9431,475,0.06,,,,
2016,11,585.6862,575,0.06,,,,
2016,12,655.5132,675,0.06,,,,
2016,13,663.5181,675,0.06,,,,
2016,14,612.7175,625,0.06,,,,
2016,15,474.9847,475,0.06,,,,
2016,16,327.0895,325,0.06,,,,
2016,17,110.7767,125,0.09,,,,
2016,18,7.0931,25,0.09,,,,
2016,19,0.0734,25,0.09,,,,
2016,20,0.0873,25,0.09,,,,
2016,21,0.0348,25,0.09,,,,
2016,22,0,0,0.06,,,,
2016,23,0,0,0.06,,,,
2016,0,0,0,0.06,,,,
2016,1,0,0,0.06,,,,
2016,2,0,0,0.06,,,,
2016,3,0.1152,25,0.06,,,,
2016,4,0,0,0.06,,,,
2016,5,0.1353,25,0.06,,,,
2016,6,0,0,0.06,,,,
2016,7,1.0204,25,0.06,,,,
2016,8,93.6529,75,0.06,,,,
2016,9,284.365,275,0.06,,,,
2016,10,452.9906,475,0.06,,,,
2016,11,579.3934,575,0.06,,,,
2016,12,649.51,625,0.06,,,,
2016,13,655.4042,675,0.06,,,,
2016,14,600.2036,625,0.06,,,,
2016,15,490.3201,475,0.06,,,,
2016,16,331.1486,325,0.06,,,,
2016,17,144.8386,125,0.09,,,,
2016,18,8.0656,25,0.09,,,,
2016,19,0.044,25,0.09,,,,
2016,20,0.0842,25,0.09,,,,
2016,21,0.0989,25,0.09,,,,
2016,22,0.0726,25,0.06,,,,
2016,23,0.0124,25,0.06,,,,
2016,0,0,0,0.06,,,,
2016,1,0,0,0.06,,,,
2016,2,0,0,0.06,,,,
2016,3,0,0,0.06,,,,
2016,4,0.0433,25,0.06,,,,
2016,5,0.068,25,0.06,,,,
2016,6,0,0,0.06,,,,
2016,7,1.1009,25,0.06,,,,
2016,8,91.824,75,0.06,,,,
2016,9,277.8589,275,0.06,,,,
2016,10,444.5669,425,0.06,,,,
2016,11,572.0304,575,0.06,,,,
2016,12,643.9484,625,0.06,,,,
2016,13,652.2152,675,0.06,,,,
2016,14,599.4648,575,0.06,,,,
2016,15,477.6924,475,0.06,,,,
2016,16,329.7734,325,0.06,,,,
2016,17,144.9563,125,0.09,,,,
2016,18,10.3483,25,0.09,,,,
2016,19,0.0309,25,0.09,,,,
2016,20,0.0896,25,0.09,,,,
2016,21,0.0827,25,0.09,,,,
2016,22,0.1051,25,0.06,,,,
2016,23,0.0549,25,0.06,,,,
2016,0,0.0379,25,0.06,,,,
2016,1,0.1229,25,0.06,,,,
2016,2,0.1361,25,0.06,,,,
2016,3,0.0502,25,0.06,,,,
2016,4,0.0773,25,0.06,,,,
2016,5,0.1616,25,0.06,,,,
2016,6,0.0781,25,0.06,,,,
2016,7,1.3985,25,0.06,,,,
2016,8,98.0321,75,0.06,,,,
2016,9,288.8861,275,0.06,,,,
2016,10,449.0475,425,0.06,,,,
2016,11,564.853,575,0.06,,,,
2016,12,648.6313,625,0.06,,,,
2016,13,669.3683,675,0.06,,,,
2016,14,617.6991,625,0.06,,,,
2016,15,501.9042,525,0.06,,,,
2016,16,346.0175,325,0.06,,,,
2016,17,173.151,175,0.09,,,,
2016,18,15.2968,25,0.09,,,,
2016,19,0.0239,25,0.09,,,,
2016,20,0.0178,25,0.09,,,,
2016,21,0.0549,25,0.09,,,,
2016,22,0.0734,25,0.06,,,,
2016,23,0.0726,25,0.06,,,,
2016,0,0.0827,25,0.06,,,,
2016,1,0.0719,25,0.06,,,,
2016,2,0.0881,25,0.06,,,,
2016,3,0.0549,25,0.06,,,,
2016,4,0.085,25,0.06,,,,
2016,5,0,0,0.06,,,,
2016,6,0.0889,25,0.06,,,,
2016,7,1.4961,25,0.06,,,,
2016,8,101.3846,125,0.06,,,,
2016,9,295.0157,275,0.06,,,,
2016,10,467.6235,475,0.06,,,,
2016,11,596.1391,575,0.06,,,,
2016,12,665.6943,675,0.06,,,,
2016,13,676.0026,675,0.06,,,,
2016,14,616.3635,625,0.06,,,,
2016,15,506.1875,525,0.06,,,,
2016,16,349.7081,325,0.06,,,,
2016,17,162.0628,175,0.09,,,,
2016,18,11.0126,25,0.09,,,,
2016,19,0.0039,25,0.09,,,,
2016,20,0.017,25,0.09,,,,
2016,21,0.0247,25,0.09,,,,
2016,22,0.0301,25,0.06,,,,
2016,23,0.0348,25,0.06,,,,
2016,0,0.0549,25,0.06,,,,
2016,1,0.0564,25,0.06,,,,
2016,2,0.0703,25,0.06,,,,
2016,3,0.061,25,0.06,,,,
2016,4,0.0719,25,0.06,,,,
2016,5,0.0147,25,0.06,,,,
2016,6,0,0,0.06,,,,
2016,7,1.5059,25,0.06,,,,
2016,8,105.6636,125,0.06,,,,
2016,9,301.5338,325,0.06,,,,
2016,10,473.8775,475,0.06,,,,
2016,11,603.2884,625,0.06,,,,
2016,12,676.2742,675,0.06,,,,
2016,13,685.3662,675,0.06,,,,
2016,14,630.0038,625,0.06,,,,
2016,15,516.4147,525,0.06,,,,
2016,16,358.4753,375,0.06,,,,
2016,17,167.3731,175,0.09,,,,
2016,18,12.2317,25,0.09,,,,
2016,19,0.0031,25,0.09,,,,
2016,20,0.0247,25,0.09,,,,
2016,21,0.0216,25,0.09,,,,
2016,22,0.0294,25,0.06,,,,
2016,23,0.0239,25,0.06,,,,
2016,0,0.0417,25,0.06,,,,
2016,1,0.0788,25,0.06,,,,
2016,2,0.0719,25,0.06,,,,
2016,3,0.007,25,0.06,,,,
2016,4,0.0394,25,0.06,,,,
2016,5,0.0811,25,0.06,,,,
2016,6,0.0595,25,0.06,,,,
2016,7,1.9143,25,0.06,,,,
2016,8,109.6742,125,0.06,,,,
2016,9,306.2303,325,0.06,,,,
2016,10,479.854,475,0.06,,,,
2016,11,608.2425,625,0.06,,,,
2016,12,679.8845,675,0.06,,,,
2016,13,688.7343,675,0.06,,,,
2016,14,635.0429,625,0.06,,,,
2016,15,522.5486,525,0.06,,,,
2016,16,361.6519,375,0.06,,,,
2016,17,172.4809,175,0.09,,,,
2016,18,13.2645,25,0.09,,,,
2016,19,0.0031,25,0.09,,,,
2016,20,0.0062,25,0.09,,,,
2016,21,0.0139,25,0.09,,,,
2016,22,0.0216,25,0.06,,,,
2016,23,0.0046,25,0.06,,,,
2016,0,0.01,25,0.06,,,,
2016,1,0.0618,25,0.06,,,,
2016,2,0.0085,25,0.06,,,,
2016,3,0.068,25,0.06,,,,
2016,4,0.0587,25,0.06,,,,
2016,5,0,0,0.06,,,,
2016,6,0.0185,25,0.06,,,,
2016,7,2.0235,25,0.06,,,,
2016,8,113.7637,125,0.06,,,,
2016,9,308.3206,325,0.06,,,,
2016,10,480.8731,475,0.06,,,,
2016,11,610.6164,625,0.06,,,,
2016,12,679.4228,675,0.06,,,,
2016,13,683.7322,675,0.06,,,,
2016,14,628.1169,625,0.06,,,,
2016,15,515.9981,525,0.06,,,,
2016,16,357.1757,375,0.06,,,,
2016,17,170.9063,175,0.09,,,,
2016,18,13.7635,25,0.09,,,,
2016,19,0.0015,25,0.09,,,,
2016,20,0.0069,25,0.09,,,,
2016,21,0.0062,25,0.09,,,,
2016,22,0.0085,25,0.06,,,,
2016,23,0.0232,25,0.06,,,,
2016,0,0.0216,25,0.06,,,,
2016,1,0.0247,25,0.06,,,,
2016,2,0.0471,25,0.06,,,,
2016,3,0.061,25,0.06,,,,
2016,4,0.0564,25,0.06,,,,
2016,5,0.0796,25,0.06,,,,
2016,6,0.0634,25,0.06,,,,
2016,7,2.3555,25,0.06,,,,
2016,8,120.4775,125,0.06,,,,
2016,9,317.3894,325,0.06,,,,
2016,10,491.4649,475,0.06,,,,
2016,11,621.5876,625,0.06,,,,
2016,12,694.5918,675,0.06,,,,
2016,13,703.8997,725,0.06,,,,
2016,14,651.4049,675,0.06,,,,
2016,15,536.6569,525,0.06,,,,
2016,16,375.0553,375,0.06,,,,
2016,17,164.969,175,0.09,,,,
2016,18,12.2601,25,0.09,,,,
2016,19,0.0023,25,0.09,,,,
2016,20,0.0054,25,0.09,,,,
2016,21,0.0116,25,0.09,,,,
2016,22,0.0116,25,0.06,,,,
2016,23,0.0209,25,0.06,,,,
2016,0,0.0286,25,0.06,,,,
2016,1,0.034,25,0.06,,,,
2016,2,0.0456,25,0.06,,,,
2016,3,0.0433,25,0.06,,,,
2016,4,0.0185,25,0.06,,,,
2016,5,0.0294,25,0.06,,,,
2016,6,0.0317,25,0.06,,,,
2016,7,2.2575,25,0.06,,,,
2016,8,75.7426,75,0.06,,,,
2016,9,298.2888,275,0.06,,,,
2016,10,498.4669,475,0.06,,,,
2016,11,621.9384,625,0.06,,,,
2016,12,699.3116,675,0.06,,,,
2016,13,707.0651,725,0.06,,,,
2016,14,650.9406,675,0.06,,,,
2016,15,538.7412,525,0.06,,,,
2016,16,377.1961,375,0.06,,,,
2016,17,186.8192,175,0.09,,,,
2016,18,17.5539,25,0.09,,,,
2016,19,0.0093,25,0.09,,,,
2016,20,0.0108,25,0.09,,,,
2016,21,0.0131,25,0.09,,,,
2016,22,0.0278,25,0.06,,,,
2016,23,0.027,25,0.06,,,,
2016,0,0.0232,25,0.06,,,,
2016,1,0.041,25,0.06,,,,
2016,2,0.0348,25,0.06,,,,
2016,3,0.0301,25,0.06,,,,
2016,4,0.0294,25,0.06,,,,
2016,5,0.017,25,0.06,,,,
2016,6,0.0603,25,0.06,,,,
2016,7,2.9226,25,0.06,,,,
2016,8,121.0135,125,0.06,,,,
2016,9,316.5793,325,0.06,,,,
2016,10,493.3392,475,0.06,,,,
2016,11,620.8376,625,0.06,,,,
2016,12,691.23,675,0.06,,,,
2016,13,697.6681,675,0.06,,,,
2016,14,644.8097,625,0.06,,,,
2016,15,533.083,525,0.06,,,,
2016,16,373.1929,375,0.06,,,,
2016,17,181.9557,175,0.09,,,,
2016,18,17.3493,25,0.09,,,,
2016,19,0.0031,25,0.09,,,,
2016,20,0.017,25,0.09,,,,
2016,21,0.0201,25,0.09,,,,
2016,22,0.0139,25,0.06,,,,
2016,23,0.0263,25,0.06,,,,
2016,0,0.0495,25,0.06,,,,
2016,1,0.0564,25,0.06,,,,
2016,2,0.0719,25,0.06,,,,
2016,3,0.0587,25,0.06,,,,
2016,4,0.058,25,0.06,,,,
2016,5,0.0657,25,0.06,,,,
2016,6,0.0495,25,0.06,,,,
2016,7,4.506,25,0.06,,,,
2016,8,118.949,125,0.06,,,,
2016,9,301.569,325,0.06,,,,
2016,10,493.1652,475,0.06,,,,
2016,11,626.2164,625,0.06,,,,
2016,12,695.7065,675,0.06,,,,
2016,13,692.9955,675,0.06,,,,
2016,14,641.607,625,0.06,,,,
2016,15,525.7324,525,0.06,,,,
2016,16,363.8394,375,0.06,,,,
2016,17,180.3521,175,0.09,,,,
2016,18,18.8255,25,0.09,,,,
2016,19,0.0239,25,0.09,,,,
2016,20,0.0232,25,0.09,,,,
2016,21,0.0309,25,0.09,,,,
2016,22,0.0464,25,0.06,,,,
2016,23,0.051,25,0.06,,,,
2016,0,0.0533,25,0.06,,,,
2016,1,0.0757,25,0.06,,,,
2016,2,0.0742,25,0.06,,,,
2016,3,0.0889,25,0.06,,,,
2016,4,0.0672,25,0.06,,,,
2016,5,0.0579,25,0.06,,,,
2016,6,0.0587,25,0.06,,,,
2016,7,4.0252,25,0.06,,,,
2016,8,114.0739,125,0.06,,,,
2016,9,209.6507,225,0.06,,,,
2016,10,293.7083,275,0.06,,,,
2016,11,427.0419,425,0.06,,,,
2016,12,713.6306,725,0.06,,,,
2016,13,681.4453,675,0.06,,,,
2016,14,599.189,575,0.06,,,,
2016,15,465.0839,475,0.06,,,,
2016,16,237.5649,225,0.06,,,,
2016,17,89.9391,75,0.09,,,,
2016,18,11.8367,25,0.09,,,,
2016,19,0.0317,25,0.09,,,,
2016,20,0.0363,25,0.09,,,,
2016,21,0,0,0.09,,,,
2016,22,0.0124,25,0.06,,,,
2016,23,0.0525,25,0.06,,,,
2016,0,0.0533,25,0.06,,,,
2016,1,0.0688,25,0.06,,,,
2016,2,0.0518,25,0.06,,,,
2016,3,0.0595,25,0.06,,,,
2016,4,0.0263,25,0.06,,,,
2016,5,0.0595,25,0.06,,,,
2016,6,0.0688,25,0.06,,,,
2016,7,3.4531,25,0.06,,,,
2016,8,110.2019,125,0.06,,,,
2016,9,312.2155,325,0.06,,,,
2016,10,479.101,475,0.06,,,,
2016,11,613.1883,625,0.06,,,,
2016,12,688.6633,675,0.06,,,,
2016,13,695.3919,675,0.06,,,,
2016,14,648.9974,625,0.06,,,,
2016,15,560.1559,575,0.06,,,,
2016,16,328.2723,325,0.06,,,,
2016,17,170.8379,175,0.09,,,,
2016,18,23.1125,25,0.09,,,,
2016,19,0.0263,25,0.09,,,,
2016,20,0.0294,25,0.09,,,,
2016,21,0.0433,25,0.09,,,,
2016,22,0.0417,25,0.06,,,,
2016,23,0.0386,25,0.06,,,,
2016,0,0.0294,25,0.06,,,,
2016,1,0.0386,25,0.06,,,,
2016,2,0.0402,25,0.06,,,,
2016,3,0.0641,25,0.06,,,,
2016,4,0.0757,25,0.06,,,,
2016,5,0.0564,25,0.06,,,,
2016,6,0.0749,25,0.06,,,,
2016,7,4.1351,25,0.06,,,,
2016,8,131.05,125,0.06,,,,
2016,9,328.4305,325,0.06,,,,
2016,10,503.005,525,0.06,,,,
2016,11,632.1815,625,0.06,,,,
2016,12,701.08,725,0.06,,,,
2016,13,709.773,725,0.06,,,,
2016,14,654.1523,675,0.06,,,,
2016,15,541.814,525,0.06,,,,
2016,16,386.0409,375,0.06,,,,
2016,17,192.9735,175,0.09,,,,
2016,18,23.0972,25,0.09,,,,
2016,19,0.0023,25,0.09,,,,
2016,20,0.0046,25,0.09,,,,
2016,21,0.0116,25,0.09,,,,
2016,22,0.017,25,0.06,,,,
2016,23,0.0216,25,0.06,,,,
2016,0,0.0301,25,0.06,,,,
2016,1,0.0139,25,0.06,,,,
2016,2,0.0286,25,0.06,,,,
2016,3,0.0502,25,0.06,,,,
2016,4,0.0379,25,0.06,,,,
2016,5,0.0286,25,0.06,,,,
2016,6,0.061,25,0.06,,,,
2016,7,4.5296,25,0.06,,,,
2016,8,140.2589,125,0.06,,,,
2016,9,339.3575,325,0.06,,,,
2016,10,515.4113,525,0.06,,,,
2016,11,645.041,625,0.06,,,,
2016,12,717.7465,725,0.06,,,,
2016,13,731.7122,725,0.06,,,,
2016,14,676.7242,675,0.06,,,,
2016,15,561.9924,575,0.06,,,,
2016,16,401.2731,425,0.06,,,,
2016,17,206.9663,225,0.09,,,,
2016,18,25.8491,25,0.09,,,,
2016,19,0.0054,25,0.09,,,,
2016,20,0.0077,25,0.09,,,,
2016,21,0.0162,25,0.09,,,,
2016,22,0.0216,25,0.06,,,,
2016,23,0.0278,25,0.06,,,,
2016,0,0.0487,25,0.06,,,,
2016,1,0.0634,25,0.06,,,,
2016,2,0.0765,25,0.06,,,,
2016,3,0.0502,25,0.06,,,,
2016,4,0.0657,25,0.06,,,,
2016,5,0.0695,25,0.06,,,,
2016,6,0.0711,25,0.06,,,,
2016,7,4.7169,25,0.06,,,,
2016,8,137.1925,125,0.06,,,,
2016,9,345.7549,325,0.06,,,,
2016,10,448.7457,425,0.06,,,,
2016,11,530.8581,525,0.06,,,,
2016,12,349.2497,325,0.06,,,,
2016,13,158.5651,175,0.06,,,,
2016,14,95.2178,75,0.06,,,,
2016,15,53.1649,75,0.06,,,,
2016,16,35.26,25,0.06,,,,
2016,17,11.4953,25,0.09,,,,
2016,18,1.9954,25,0.09,,,,
2016,19,0.0417,25,0.09,,,,
2016,20,0.0549,25,0.09,,,,
2016,21,0.0595,25,0.09,,,,
2016,22,0.0703,25,0.06,,,,
2016,23,0.0827,25,0.06,,,,
2016,0,0.0811,25,0.06,,,,
2016,1,0.0765,25,0.06,,,,
2016,2,0.0139,25,0.06,,,,
2016,3,0,0,0.06,,,,
2016,4,0.0031,25,0.06,,,,
2016,5,0.061,25,0.06,,,,
2016,6,0.0757,25,0.06,,,,
2016,7,2.876,25,0.06,,,,
2016,8,43.4926,25,0.06,,,,
2016,9,174.9953,175,0.06,,,,
2016,10,394.4529,375,0.06,,,,
2016,11,611.5236,625,0.06,,,,
2016,12,682.4575,675,0.06,,,,
2016,13,724.252,725,0.06,,,,
2016,14,677.8711,675,0.06,,,,
2016,15,557.3754,575,0.06,,,,
2016,16,399.1932,375,0.06,,,,
2016,17,201.6565,225,0.09,,,,
2016,18,28.1953,25,0.09,,,,
2016,19,0.0402,25,0.09,,,,
2016,20,0.0448,25,0.09,,,,
2016,21,0.0247,25,0.09,,,,
2016,22,0.0927,25,0.06,,,,
2016,23,0.0912,25,0.06,,,,
2016,0,0.1144,25,0.06,,,,
2016,1,0.1035,25,0.06,,,,
2016,2,0.0085,25,0.06,,,,
2016,3,0,0,0.06,,,,
2016,4,0,0,0.06,,,,
2016,5,0,0,0.06,,,,
2016,6,0,0,0.06,,,,
2016,7,6.1716,25,0.06,,,,
2016,8,146.7405,125,0.06,,,,
2016,9,337.5043,325,0.06,,,,
2016,10,512.5626,525,0.06,,,,
2016,11,645.2266,625,0.06,,,,
2016,12,725.3917,725,0.06,,,,
2016,13,738.6295,725,0.06,,,,
2016,14,679.2254,675,0.06,,,,
2016,15,567.1484,575,0.06,,,,
2016,16,400.9236,425,0.06,,,,
2016,17,203.4791,225,0.09,,,,
2016,18,27.1487,25,0.09,,,,
2016,19,0.027,25,0.09,,,,
2016,20,0.0348,25,0.09,,,,
2016,21,0.0533,25,0.09,,,,
2016,22,0.0664,25,0.06,,,,
2016,23,0.0765,25,0.06,,,,
2016,0,0.0626,25,0.06,,,,
2016,1,0.0989,25,0.06,,,,
2016,2,0.0827,25,0.06,,,,
2016,3,0.0757,25,0.06,,,,
2016,4,0.0556,25,0.06,,,,
2016,5,0.0873,25,0.06,,,,
2016,6,0.1314,25,0.06,,,,
2016,7,11.2438,25,0.06,,,,
2016,8,127.1195,125,0.06,,,,
2016,9,320.165,325,0.06,,,,
2016,10,450.7006,475,0.06,,,,
2016,11,644.9295,625,0.06,,,,
2016,12,741.5505,725,0.06,,,,
2016,13,742.0143,725,0.06,,,,
2016,14,682.2078,675,0.06,,,,
2016,15,567.817,575,0.06,,,,
2016,16,404.0863,425,0.06,,,,
2016,17,207.6209,225,0.09,,,,
2016,18,29.1089,25,0.09,,,,
2016,19,0.0317,25,0.09,,,,
2016,20,0.0363,25,0.09,,,,
2016,21,0.0425,25,0.09,,,,
2016,22,0.0765,25,0.06,,,,
2016,23,0.0858,25,0.06,,,,
2016,0,0.0711,25,0.06,,,,
2016,1,0.0811,25,0.06,,,,
2016,2,0.0966,25,0.06,,,,
2016,3,0.0626,25,0.06,,,,
2016,4,0.0634,25,0.06,,,,
2016,5,0.0827,25,0.06,,,,
2016,6,0.0541,25,0.06,,,,
2016,7,8.756,25,0.06,,,,
2016,8,155.1486,175,0.06,,,,
2016,9,353.7617,375,0.06,,,,
2016,10,532.6146,525,0.06,,,,
2016,11,664.3459,675,0.06,,,,
2016,12,735.7672,725,0.06,,,,
2016,13,745.9813,725,0.06,,,,
2016,14,694.4199,675,0.06,,,,
2016,15,580.0722,575,0.06,,,,
2016,16,414.1027,425,0.06,,,,
2016,17,215.8797,225,0.09,,,,
2016,18,32.0871,25,0.09,,,,
2016,19,0.044,25,0.09,,,,
2016,20,0.0263,25,0.09,,,,
2016,21,0.0433,25,0.09,,,,
2016,22,0.0935,25,0.06,,,,
2016,23,0.0564,25,0.06,,,,
2016,0,0.0371,25,0.06,,,,
2016,1,0.0433,25,0.06,,,,
2016,2,0.0711,25,0.06,,,,
2016,3,0.0811,25,0.06,,,,
2016,4,0.0641,25,0.06,,,,
2016,5,0.0495,25,0.06,,,,
2016,6,0.0819,25,0.06,,,,
2016,7,10.9847,25,0.06,,,,
2016,8,174.52,175,0.06,,,,
2016,9,355.9781,375,0.06,,,,
2016,10,546.981,525,0.06,,,,
2016,11,646.9276,625,0.06,,,,
2016,12,739.9641,725,0.06,,,,
2016,13,744.9699,725,0.06,,,,
2016,14,694.8835,675,0.06,,,,
2016,15,585.5151,575,0.06,,,,
2016,16,430.6687,425,0.06,,,,
2016,17,243.3013,225,0.09,,,,
2016,18,37.5459,25,0.09,,,,
2016,19,0.0069,25,0.09,,,,
2016,20,0.0116,25,0.09,,,,
2016,21,0.0093,25,0.09,,,,
2016,22,0.01,25,0.06,,,,
2016,23,0.01,25,0.06,,,,
2016,0,0.0108,25,0.06,,,,
2016,1,0.0154,25,0.06,,,,
2016,2,0.0232,25,0.06,,,,
2016,3,0.0471,25,0.06,,,,
2016,4,0.0757,25,0.06,,,,
2016,5,0.0402,25,0.06,,,,
2016,6,0.0719,25,0.06,,,,
2016,7,14.952,25,0.06,,,,
2016,8,180.1993,175,0.06,,,,
2016,9,327.9273,325,0.06,,,,
2016,10,494.1698,475,0.06,,,,
2016,11,672.5731,675,0.06,,,,
2016,12,761.8624,775,0.06,,,,
2016,13,754.1855,775,0.06,,,,
2016,14,712.208,725,0.06,,,,
2016,15,494.9406,475,0.06,,,,
2016,16,183.2887,175,0.06,,,,
2016,17,150.4981,175,0.09,,,,
2016,18,31.3401,25,0.09,,,,
2016,19,0.0324,25,0.09,,,,
2016,20,0.0116,25,0.09,,,,
2016,21,0.0185,25,0.09,,,,
2016,22,0.0255,25,0.06,,,,
2016,23,0.0239,25,0.06,,,,
2016,0,0.0209,25,0.06,,,,
2016,1,0.0193,25,0.06,,,,
2016,2,0.0363,25,0.06,,,,
2016,3,0.0487,25,0.06,,,,
2016,4,0.0448,25,0.06,,,,
2016,5,0.0641,25,0.06,,,,
2016,6,0.0371,25,0.06,,,,
2016,7,13.2368,25,0.06,,,,
2016,8,170.3566,175,0.06,,,,
2016,9,375.3506,375,0.06,,,,
2016,10,554.3094,575,0.06,,,,
2016,11,688.355,675,0.06,,,,
2016,12,764.2863,775,0.06,,,,
2016,13,773.9687,775,0.06,,,,
2016,14,713.4705,725,0.06,,,,
2016,15,594.6223,575,0.06,,,,
2016,16,431.4977,425,0.06,,,,
2016,17,231.7549,225,0.09,,,,
2016,18,39.2616,25,0.09,,,,
2016,19,0.0324,25,0.09,,,,
2016,20,0.01,25,0.09,,,,
2016,21,0.0178,25,0.09,,,,
2016,22,0.0232,25,0.06,,,,
2016,23,0.0209,25,0.06,,,,
2016,0,0.0672,25,0.06,,,,
2016,1,0.0858,25,0.06,,,,
2016,2,0.0741,25,0.06,,,,
2016,3,0.0842,25,0.06,,,,
2016,4,0.0974,25,0.06,,,,
2016,5,0.0796,25,0.06,,,,
2016,6,0.0858,25,0.06,,,,
2016,7,14.011,25,0.06,,,,
2016,8,170.3359,175,0.06,,,,
2016,9,375.2607,375,0.06,,,,
2016,10,553.4438,575,0.06,,,,
2016,11,683.5016,675,0.06,,,,
2016,12,758.457,775,0.06,,,,
2016,13,769.3661,775,0.06,,,,
2016,14,713.1712,725,0.06,,,,
2016,15,598.2397,575,0.06,,,,
2016,16,431.4228,425,0.06,,,,
2016,17,230.6901,225,0.09,,,,
2016,18,39.6194,25,0.09,,,,
2016,19,0.0278,25,0.09,,,,
2016,20,0.0332,25,0.09,,,,
2016,21,0.0224,25,0.09,,,,
2016,22,0.0255,25,0.06,,,,
2016,23,0.0255,25,0.06,,,,
2016,0,0.0386,25,0.06,,,,
2016,1,0.0394,25,0.06,,,,
2016,2,0.0804,25,0.06,,,,
2016,3,0.041,25,0.06,,,,
2016,4,0.068,25,0.06,,,,
2016,5,0.051,25,0.06,,,,
2016,6,0.0927,25,0.06,,,,
2016,7,14.9413,25,0.06,,,,
2016,8,165.618,175,0.06,,,,
2016,9,352.5404,375,0.06,,,,
2016,10,501.4159,525,0.06,,,,
2016,11,673.8198,675,0.06,,,,
2016,12,764.1411,775,0.06,,,,
2016,13,746.8583,725,0.06,,,,
2016,14,726.426,725,0.06,,,,
2016,15,467.4561,475,0.06,,,,
2016,16,375.125,375,0.06,,,,
2016,17,202.4248,225,0.09,,,,
2016,18,21.8995,25,0.09,,,,
2016,19,0.0502,25,0.09,,,,
2016,20,0.0286,25,0.09,,,,
2016,21,0.0433,25,0.09,,,,
2016,22,0.0355,25,0.06,,,,
2016,23,0.0386,25,0.06,,,,
2016,0,0.068,25,0.06,,,,
2016,1,0.102,25,0.06,,,,
2016,2,0.0448,25,0.06,,,,
2016,3,0,0,0.06,,,,
2016,4,0.027,25,0.06,,,,
2016,5,0.0958,25,0.06,,,,
2016,6,0.0487,25,0.06,,,,
2016,7,12.1376,25,0.06,,,,
2016,8,80.6486,75,0.06,,,,
2016,9,204.2814,225,0.06,,,,
2016,10,499.0024,475,0.06,,,,
2016,11,692.586,675,0.06,,,,
2016,12,678.4291,675,0.06,,,,
2016,13,707.1118,725,0.06,,,,
2016,14,690.3796,675,0.06,,,,
2016,15,504.3414,525,0.06,,,,
2016,16,415.913,425,0.06,,,,
2016,17,224.5563,225,0.09,,,,
2016,18,39.5592,25,0.09,,,,
2016,19,0.0811,25,0.09,,,,
2016,20,0.027,25,0.09,,,,
2016,21,0.0433,25,0.09,,,,
2016,22,0.0456,25,0.06,,,,
2016,23,0.0487,25,0.06,,,,
2016,0,0.0587,25,0.06,,,,
2016,1,0.0827,25,0.06,,,,
2016,2,0.0842,25,0.06,,,,
2016,3,0.0974,25,0.06,,,,
2016,4,0.0873,25,0.06,,,,
2016,5,0.0719,25,0.06,,,,
2016,6,0.0997,25,0.06,,,,
2016,7,2.8889,25,0.06,,,,
2016,8,48.7227,25,0.06,,,,
2016,9,68.6374,75,0.06,,,,
2016,10,246.6359,225,0.06,,,,
2016,11,646.8211,625,0.06,,,,
2016,12,741.6559,725,0.06,,,,
2016,13,763.7752,775,0.06,,,,
2016,14,641.7206,625,0.06,,,,
2016,15,522.9193,525,0.06,,,,
2016,16,421.3812,425,0.06,,,,
2016,17,183.1946,175,0.09,,,,
2016,18,26.6352,25,0.09,,,,
2016,19,0.1266,25,0.09,,,,
2016,20,0.0278,25,0.09,,,,
2016,21,0.0379,25,0.09,,,,
2016,22,0.0239,25,0.06,,,,
2016,23,0.0425,25,0.06,,,,
2016,0,0.0734,25,0.06,,,,
2016,1,0.0966,25,0.06,,,,
2016,2,0.0402,25,0.06,,,,
2016,3,0.0719,25,0.06,,,,
2016,4,0.0997,25,0.06,,,,
2016,5,0.0672,25,0.06,,,,
2016,6,0.0433,25,0.06,,,,
2016,7,5.1691,25,0.06,,,,
2016,8,41.0811,25,0.06,,,,
2016,9,90.9264,75,0.06,,,,
2016,10,168.0146,175,0.06,,,,
2016,11,410.5401,425,0.06,,,,
2016,12,662.7886,675,0.06,,,,
2016,13,782.2699,775,0.06,,,,
2016,14,718.6725,725,0.06,,,,
2016,15,522.5173,525,0.06,,,,
2016,16,191.2565,175,0.06,,,,
2016,17,59.2188,75,0.09,,,,
2016,18,11.339,25,0.09,,,,
2016,19,0.0062,25,0.09,,,,
